title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Prius 2011,PKR 40.9 lacs,,islamabad," E-8, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866424.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866439.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866446.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866425.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866436.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866435.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866447.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866440.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866450.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-2011-102866452.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","143,000 km",Hybrid,Automatic,Lahore,White,Imported,1800 cc,N/A,"Jun 08, 2024",8814616,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  2016 Registered, Pearl white, Total in geniune colour. Good fuel average. Battery, ABS excellent. Tyers new. All geniune seals. Toke paid. Documents complete with smart card. Neat, clean and well maintained family car.
    
"
Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior 2022,PKR 67.75 lacs,,islamabad," F-10, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865718.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865732.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865729.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865731.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865728.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865730.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865722.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865721.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865723.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865727.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-altis-grande-x-cvt-i-1-8-black-interior-2022-102865724.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","45,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 08, 2024",8814526,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Total genuine carWhite with black roomCan be seen in f-10/3Smooth drive
    
"
Suzuki Wagon R VXL 2021,PKR 25.95 lacs,,islamabad, Islamabad Islamabad,"['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846784.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846785.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846787.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846788.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846789.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846790.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846791.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846799.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846805.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846806.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846807.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846808.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846809.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846810.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846811.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846813.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846814.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846815.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxl-2021-102846816.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","88,000 km",Petrol,Manual,Lahore,White,Local,1000 cc,Hatchback,"Jun 08, 2024",8813077,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Suzuki Wagon R VXLModel 2021.Lahore Registration.Bumper to bumper genuine car.Bring your denter/painter for satisfaction.Millage 88 thousand only 100% genuine.Engine Suspension Mechanically 100% ok.AC Heater excellent working.Gear 100% okay.Tyers are good condition.All seals are packed.Interior Neat and clean.Look like a new car. Leather poshish seats.Speakers are woking.Floor matting.All documents original and complete file available.Bio matric available on spot.Smooth drive and. soundless engine.Not Any Work Required Just buy and Drive. Fully family car.
    
"
Honda Civic 1.5 RS Turbo 2020,PKR 66 lacs,,islamabad," G-11, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515687.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515681.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515692.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515688.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515682.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515689.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515685.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515690.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515683.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515691.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515684.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515676.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515679.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515680.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-1-5-rs-turbo-2020-102515677.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","74,000 km",Petrol,Automatic,Islamabad,Crystal Black Pearl,Imported,1500 cc,Sedan,"Jun 08, 2024",8787207,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic RS Turbo for sale neat car on my name only one piece repaint trunk due to spoiler rest of the car is total genuine GUARANTEED well maintained car 100% suspension and engine Dunlop tires installed zero work required! Price is final serious buyers only.
    
"
Honda Civic Oriel 2022,PKR 72.5 lacs,,islamabad, Islamabad Islamabad,"['https://cache4.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309391.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309388.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309395.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309389.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309393.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309394.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309387.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309392.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-civic-oriel-2022-102309390.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","95,000 km",Petrol,Automatic,Islamabad,Crystal Black Pearl,Local,1500 cc,Sedan,"Jun 08, 2024",8771268,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Civic 2022 (Only driven on Motorway)2 Digit Number (24 in 2024)Bumper to Bumper (100% guaranteed)Brand New (MICHELIN) Tyers First Owner Throughout Honda Maintain Only driven on high octane Spotless body Still in original Smell ONE OF THE CLEANEST CIVIC (Brokers please stay away)
    
"
Suzuki Alto VXR 2022,PKR 25.75 lacs,,islamabad," G-11, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873529.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873530.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873531.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873528.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873526.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873532.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873533.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873527.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102873534.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","5,100 km",Petrol,Manual,Islamabad,Silver,Local,660 cc,Hatchback,"Jun 08, 2024",8815120,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering']","
  Suzuki Alto VXRModel 2022bumper to bumper genuineMileage 5100 kmnon accidentalColor SilverRegistration IslamabadLife time token paid Driven only in Islamabad Mint condition Demand 25.50 final price, dont contact for negotiationSuzuki maintainedDealers dont contact
    
"
Daihatsu Mira TX Special 2015,PKR 24.5 lacs,,islamabad," I-10, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873291.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873287.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873293.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873288.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873294.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873292.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873289.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873290.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873296.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873295.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873299.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873297.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873304.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873303.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873298.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873305.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873306.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873307.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873309.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/daihatsu-mira-tx-special-2015-102873308.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","83,000 km",Petrol,Automatic,Islamabad, Bright Silver Metallic,Imported,660 cc,Hatchback,"Jun 08, 2024",8815107,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering']","
  1st owner Doctor used car, 4.5 grade auction sheet available, 100% total original paint, no repaint/no shower/ no touch ups etc, ( guaranteed) Full option, 2012 دسمبر Japan made and 2015 lahore registered, only 33km used in japan (means brand new car comes from japan) Eco Idle, 23 plus fuel average on long and 18 plus on local, 100% non accidental, engine 100%, AC 100%, suspension 100%, tyre 95%, orignal alloyrims, touched AC pennel, traction control, blue meter, rectangle mirrors, Head lights adjustment, 2 air bags 4 speakers, original floor mats etc.  Excellent condition, reasonable price. Only serious buyer may contact
    
"
Mitsubishi Lancer GLX Automatic 1.6 2006,PKR 15.85 lacs,,islamabad, Islamabad Islamabad,"['https://cache2.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349670.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349663.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349650.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349651.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349652.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349673.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349672.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349649.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349671.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/mitsubishi-lancer-1-6-glx-automatic-2006-102349669.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","140,000 km",Petrol,Automatic,Islamabad,Cool Silver Metallic,Local,1600 cc,Sedan,"Jun 08, 2024",8774475,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  The first one smart card was lost  excise sy dosra niklwa de hai it’s all original. A very neat and clean car All showered because the car was garaged 2 year in open space. Mechanically very fit alhamdulillahThe reason of selling is to go abroad inshallahTransfer is  mandatory
    
"
Suzuki Mehran VX 2001,PKR 5.8 lacs,,islamabad," D-17, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873024.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873045.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873008.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873000.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873036.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873037.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102872980.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873050.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873084.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873038.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873107.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873118.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873114.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873116.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873115.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873132.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873120.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873117.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873137.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-mehran-vx-2-2001-102873121.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2001
",123 km,Petrol,Manual,Lahore,Snow White Pearl,Local,800 cc,Hatchback,"Jun 08, 2024",8815090,['not listed'],"
  total genuine seal to seal genuine no paint tyre 10/10 eingin 10/10 suspension 10/10 Original return file is available . All token taxes are paid for life . Need to sell the car urgently.
    
"
Suzuki Cultus EURO II 2015,PKR 15.95 lacs,,islamabad," Anchorage Naval Housing scheme, Islamabad Islamabad","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872960.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872957.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872959.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872947.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872954.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872945.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872946.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872944.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872952.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872956.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872948.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872949.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872950.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872955.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872958.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872961.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872953.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2015-102872951.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","170,000 km",Petrol,Manual,Islamabad,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8815087,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Power Steering']","
  Dealers stay away
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2020,PKR 54.9 lacs,,islamabad," Bahria Enclave, Islamabad Islamabad","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872755.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872752.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872747.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872751.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872750.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872749.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872748.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872746.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872753.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2020-102872754.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","67,500 km",Petrol,Automatic,Islamabad,Crystal Black,Local,1800 cc,Sedan,"Jun 08, 2024",8815070,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda MaintainedGenuine MileageIslamabad Number on my NameContact Number 0_3_3_4_4_4_0_8_9_8_9Feel free to call so we can make good Deal
    
"
Audi A3 1.8 TFSI 2016,PKR 57.5 lacs,,islamabad, Islamabad Islamabad,"['https://cache1.pakwheels.com/ad_pictures/1028/audi-a3-1-8-tfsi-3-2016-102872451.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/audi-a3-1-8-tfsi-3-2016-102872450.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/audi-a3-1-8-tfsi-3-2016-102872453.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/audi-a3-1-8-tfsi-3-2016-102872454.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/audi-a3-1-8-tfsi-3-2016-102872452.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","190,000 km",Petrol,Automatic,Lahore,mythos Black Metallic,Local,1800 cc,Sedan,"Jun 08, 2024",8815060,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  • Audia3 40 TFSI•lahore registered • family Used Car• engine, suspension everything 100%•neat and clean car•best fuel avg•seal to seal, airbags intact•just buy and drive no work required Dealers kindly stay away, JAZAKALLAH 
    
"
Toyota Vitz RS 1.3 2007,PKR 22.3 lacs,,islamabad," DHA Defence, Islamabad Islamabad","['https://cache1.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416955.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416959.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416954.webp', 'https://cache2.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416958.webp', 'https://cache1.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416956.webp', 'https://cache4.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101416960.webp', 'https://cache2.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101417994.webp', 'https://cache1.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101417998.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101417996.webp', 'https://cache1.pakwheels.com/ad_pictures/1014/toyota-vitz-1-3-racy-rs-2-2007-101417995.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","95,000 km",Petrol,Automatic,Islamabad,Silver,Imported,1300 cc,Hatchback,"Jun 08, 2024",8706476,"[' ABS', ' Air Bags', ' Air Conditioning', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Vitz 2007/2014 (geniune 1300 cc)Car is in immiculate condition Top of line version Engine and suspension of the car is perfectCar drives and smells like a new carDoing 17-18km/L (very economical in fuel)Orignal registration card and token updated till 2024Transfer is mandatory Price is almost finalDemand:2260
    
"
