title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
KIA Picanto 1.0 MT 2021,PKR 27.5 lacs,,lahore, Lahore Punjab,"['https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880400.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880386.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880390.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880391.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880394.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880395.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880396.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880397.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880398.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880385.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880401.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880402.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880403.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880404.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880405.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880407.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880408.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880409.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880384.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880382.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/kia-picanto-1-0-mt-2021-102880379.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888448.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888456.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888449.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888451.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888453.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888455.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888493.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888477.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888487.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888489.webp', 'https://cache1.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888468.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888495.webp', 'https://cache3.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888500.webp', 'https://cache2.pakwheels.com/ad_pictures/1018/kia-picanto-1-0-mt-2021-101888503.webp']","2021
","22,624 km",Petrol,Manual,Punjab,Clear White,Local,998 cc,Hatchback,"Jun 08, 2024",8739638,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 1st Owner- Token Tax Paid- Manufacture 2021- Registered 2021- Documents available- 2 keys available
    
"
Suzuki Every PC 2019,PKR 26.5 lacs,,lahore," Al Faisal Town, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482515.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482509.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482514.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482519.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482517.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482520.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482513.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482512.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482524.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482526.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482521.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482525.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/suzuki-every-pc-2019-102482518.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","60,000 km",Petrol,Automatic,Un-Registered,Silver,Imported,660 cc,Micro Van,"Jun 08, 2024",8784628,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  Fully maintained through authorized dealership. Complete original file is availble . Driven on petrol throughout . Willing to exchange with another car. Just like a Zero Meter car. Never got into accident. All taxes paid. Urgently need to sellthe  car.
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 49.5 lacs,,lahore," DHA Defence, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875067.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875070.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875066.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875069.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875068.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875062.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875065.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875064.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875059.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875061.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875060.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102875063.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","106,000 km",Petrol,Automatic,Karachi,Crystal Black,Local,1800 cc,Sedan,"Jun 08, 2024",8815243,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civic UG 2018 model Karachi registered No mechanical issues 105000km driven

"
Honda Civic EXi 2002,PKR 11.8 lacs,,lahore," Allama Iqbal Town, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880224.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880295.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880294.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880298.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880296.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880297.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880299.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880300.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880303.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880308.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880302.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880301.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880304.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880305.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880306.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880311.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880310.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-exi-3-2002-102880309.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2002
","241,000 km",Petrol,Manual,Gujranwala,Silver,Local,1500 cc,Sedan,"Jun 08, 2024",8815634,"[' Air Conditioning', ' Alloy Rims', ' DVD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Note read add then contact car add post in lahore but can be seen in sheikhupura only Friday can be seen in lahore) car is on my name original documents roof orignal paint rest shower non accidental ac working interior good exterior good suspension good for more detail contact avoid foolish offer
    
"
Suzuki Wagon R VXR 2014,PKR 16.5 lacs,,lahore," Town Ship, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879973.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879978.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879971.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879985.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879970.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879962.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879968.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879982.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879974.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879988.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879975.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879961.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879986.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879984.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879972.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879979.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879980.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879981.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879977.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-wagon-r-vxr-2014-102879963.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","208,396 km",Petrol,Manual,Lahore,Solid White,Local,1000 cc,Hatchback,"Jun 08, 2024",8815626,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key', ' Power Steering']","
  16 sy opar jes ka mood ho just wo contact kryDocuments clear original Car 200% non accident iner totally lush neat and clean out side 50% plus original paint agly dono fendar or bonat paint tyre condition 50% a. c working 100%gari chalny my fit hy koi kam nhe hony wala
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 56.5 lacs,,lahore," DHA Defence, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879277.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879278.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879348.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879354.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879340.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879345.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879334.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879344.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879336.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879339.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879349.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879330.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879346.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879333.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879337.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879341.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879331.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879350.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879332.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-oriel-1-8-i-vtec-cvt-2018-102879335.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","119,500 km",Petrol,Automatic,Islamabad,Modern Steel Metallic,Local,1800 cc,Sedan,"Jun 08, 2024",8815593,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  100% original.
    
"
Suzuki Alto VXL AGS 2019,PKR 24.2 lacs,,lahore," DHA Defence, Lahore Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880046.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880047.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880052.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880042.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880040.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880044.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxl-2-2019-102880039.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","62,500 km",Petrol,Automatic,Punjab,White,Local,660 cc,Hatchback,"Jun 08, 2024",8815615,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Complete fileOnly serious buyers contact 
    
"
Honda City i-DSI 2003,PKR 13.7 lacs,,lahore," COLLEGE ROAD, Lahore Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879735.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879736.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879732.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879733.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879739.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879738.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879734.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2003-102879737.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2003
","963,258 km",Petrol,Manual,Punjab,Blue,Local,1300 cc,Sedan,"Jun 08, 2024",8815608,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda city 2003 model Lahore registered Book file original Inside original Outside spare Engine suspension 10/10See in iman twon price almost final 
    
"
Honda City Aspire Prosmatec 1.5 i-VTEC 2020,PKR 41 lacs,,lahore, Lahore Punjab,"['https://cache4.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878901.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878902.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878906.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878904.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878903.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878905.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878910.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878912.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878913.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878909.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878916.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878915.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878919.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878918.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878917.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-aspire-prosmatec-2020-102878914.webp']","2020
","76,004 km",Petrol,Automatic,Punjab,Lunar Silver Metallic,Local,1500 cc,Sedan,"Jun 08, 2024",8815537,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  -PakWheels inspected car-Inspection report attached-Number plates available-1st Owner-Token Tax Paid-Manufacture 2020-Registered 2020-Documents available-2 keys available
    
"
Subaru Stella 2015,PKR 27 lacs,,lahore, Lahore Punjab,"['https://cache3.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166111.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166115.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166128.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166116.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166112.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166114.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166126.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166113.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166129.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166140.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166141.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166130.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166143.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166138.webp', 'https://cache3.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166135.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166139.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166144.webp', 'https://cache1.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166145.webp', 'https://cache2.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166146.webp', 'https://cache4.pakwheels.com/ad_pictures/1011/subaru-stella-2015-101166147.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2015
","100,259 km",Petrol,Automatic,Lahore,Blue,Imported,660 cc,N/A,"Jun 08, 2024",8688906,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Keyless Entry', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Alloy rims. Complete original file is availble . Petrol driven, full automatic,power steering,
    
"
FAW V2 2018,PKR 11.4 lacs,,lahore," OPF Housing Scheme, Lahore Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879568.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879565.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879571.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879566.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879567.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879570.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879569.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879564.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879572.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879573.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/faw-v2-2018-102879574.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","160,000 km",Petrol,Manual,Lahore,Black,Local,1300 cc,N/A,"Jun 08, 2024",8815585,"[' ABS', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cassette Player']","
  Alloy Rims. Auction sheet can be verified. All original documents are complete  . Petrol driven, CNG never installed .
    
"
Honda Civic EX 1995,PKR 7.35 lacs,,lahore," Punjab Govt Employees Society, Lahore Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879451.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879438.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879439.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879437.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879440.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879443.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879435.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879436.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879441.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879442.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879459.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879449.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879468.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879463.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879464.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879462.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879471.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879474.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879469.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-ex-2-1995-102879473.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1995
","170,000 km",Petrol,Manual,Karachi,White,Local,1500 cc,Sedan,"Jun 08, 2024",8815580,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  civic 1995 50%  original paint none accident AC working condition  behtreen condition All original documents are complete  . Totally driven on petrol.
    
"
