title,price,sellercontact,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Toyota Prius S Touring Selection 2018,PKR 90 lacs,,faisalabad," Saeed Colony, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822526.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822531.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822527.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822529.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822528.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822530.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822537.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822541.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822542.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822550.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822535.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822558.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822547.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822570.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822564.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-prius-s-touring-selection-2018-102822544.webp']","2018
","19,065 km",Hybrid,Automatic,Un-Registered,Silver Metallic,Imported,1800 cc,Sedan,"Jun 07, 2024",8811381,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Climate Control', ' Cruise Control', ' DVD Player', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Camera', ' Rear Speakers', ' Steering Switches', ' USB and Auxillary Cable']","
  -PakWheels inspected car-Inspection report attached-Manufacture 2018-Import  2021-Clearances  2023-Documents available-2 keys available
    
"
Honda City 2006,PKR 16.35 lacs,,faisalabad," Gulistan Colony No 2, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/honda-city-2006-102824061.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-2006-102824062.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-2006-102824060.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-2006-102824059.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-2006-102824058.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-2006-102824057.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","123,456 km",Petrol,Manual,Faisalabad,White,Local,1300 cc,N/A,"Jun 07, 2024",8811510,['not listed'],"
  On my Name registeredHonda city idsi 2006 new Engineroof and bonat genuine Sides shower Chilled ACOut standing Fuel AverageDemand 1650000 All original documents are completeCall 0 3 2 1 7 8 0 0 1 1 4
    
"
Honda City 1.2L M/T 2022,PKR 28.3 lacs,,faisalabad," Green Town, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102821648.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102821651.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102821647.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-1-2l-m-t-2022-102821650.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","155,000 km",Petrol,Manual,Islamabad,White,Local,1200 cc,Compact sedan,"Jun 07, 2024",8811437,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  All original documents are complete  . Totally driven on petrol. As good as a brand new car. Original book is available as well. Non accidental. Token tax is up to date. Looking to sell the car urgently. meezan Bank lesad hae Kist 32 paid han 28 baki han 55000 Kist hae
    
"
Honda City VTEC Steermatic 2006,PKR 19 lacs,,faisalabad," TECH Town, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822754.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822748.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822751.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822742.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822746.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822750.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822741.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822745.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822752.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822749.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822747.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822755.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822743.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822753.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-vtec-steermatic-2006-102822744.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","200,000 km",Petrol,Automatic,Lahore,Crystal Black,Imported,1500 cc,Sedan,"Jun 07, 2024",8811403,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda City 2006 Japanese Streematic Color BlackAutomatic Transmission Model 2006Reg 2006Registration LahoreAverage in city 14km/h on long route 16,17 km/h Alloy RimsNew tyresAll Documents Clear Original Smartcard AvailableBio Matric On tha Spot Outer Condition: Minor Touching Inerior All seal by seal Water Drop Engine  Suspension OkSmooth Drive And Chill AC Use in Advocate Just Buy And DriveDemand 19lac
    
"
Suzuki Cultus EURO II 2012,PKR 10.75 lacs,,faisalabad," Gatwala Chowk, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821833.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821837.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821840.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821835.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821841.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821834.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821838.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-cultus-vxri-euro-ii-2012-102821839.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","85,000 km",Petrol,Manual,Faisalabad,Solid White,Local,1000 cc,Hatchback,"Jun 07, 2024",8811376,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player']","
  urjent sale need for money a.c ok engine ok file in hand bio matric avilble on the spot outer shower inner genuine
    
"
Honda BR-V i-VTEC S 2020,PKR 48.5 lacs,,faisalabad," 204 Chak Road, Faisalabad Punjab","['https://cache2.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821714.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821715.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821711.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821710.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821708.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821709.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821712.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821713.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821961.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-br-v-i-vtec-s-2020-102821960.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","47,000 km",Petrol,Automatic,Islamabad,Teffeta White,Local,1500 cc,MPV,"Jun 07, 2024",8811330,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda brv. Totally original. B2B. New tayer Android  & mating. Net & clean car 

"
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,PKR 34.5 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819374.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819372.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819373.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819371.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819369.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819366.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819365.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819368.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819367.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2013-102819520.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","125,000 km",Petrol,Automatic,Lahore,Taffeta White,Local,1800 cc,Sedan,"Jun 07, 2024",8811189,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Civic 2013 full option. Just half door showered rest total original. Best car in town. Rare to find such a beautiful gem in this model. Car is on my own name. Driving this beast since 3 years. Serious buyers only. Complete documents with up to date token. 
    
"
Toyota Hilux Revo V Automatic 2.8 2021,PKR 1.15 crore,,faisalabad," Madina Town, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819172.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819171.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819170.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819174.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819169.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819173.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819175.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819176.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819177.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819179.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819181.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819180.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-hilux-revo-v-automatic-2-8-2021-102819178.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","80,000 km",Diesel,Automatic,Sindh,Attitude Black,Local,2800 cc,Double Cabin,"Jun 07, 2024",8811176,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Lightweight allow rims . Original return file is available . Exchange is possible with other car . In showroom condition. All taxes paid. Need to sell the car urgently.
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 52.95 lacs,,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433651.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433657.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433663.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433668.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433655.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433653.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433667.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433670.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433656.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433660.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433654.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433652.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433666.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433659.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433664.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433665.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433662.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433669.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433661.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/honda-civic-oriel-1-8-i-vtec-cvt-2018-102433658.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","99,000 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1800 cc,Sedan,"Jun 07, 2024",8781041,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic UG 2018/2019Second OwnerGenuine MilageTotal Genuine PaintScratchless & Beautiful InteriorOperational SunroofZero MalfunctionChilled ACRust FreeElectrical & Mechanical 100%Tyre 80%Biometric Available Facelifted to 2020 modelJust Buy & DriveHonda MaintainedPrice is negotiable 

"
Toyota Corolla GLi 1.3 VVTi 2012,PKR 25.5 lacs,,faisalabad," Madina Town, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816717.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816714.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816713.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816715.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816716.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/toyota-corolla-gli-vvti-2012-102816712.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","250,000 km",Petrol,Manual,Lahore,Maroon,Local,1300 cc,Sedan,"Jun 07, 2024",8810938,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Alloy rims installed Andriod panel installed Original milageBody condition Trunk bonut roof
    
"
Toyota Prius S 1.5 2010,PKR 30.5 lacs,,faisalabad," Kohinoor City, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501894.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501893.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501896.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501899.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501897.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501901.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501895.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501902.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501898.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-vitz-hybrid-u-1-5-2018-102501900.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","131,000 km",Hybrid,Automatic,Lahore,Silver,Imported,1497 cc,Sedan,"Jun 07, 2024",8733766,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Front Speakers', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Rear Speakers', ' Steering Switches']","
  Toyota prius Model 2010Registered 2015Lhr RegisteredAbs and batteries in excellent conditionDrive is like a new carNo work requiredFamily used fully maintained carBiomatric available on the spotJust buy and drive

"
Honda N One Premium 2017,PKR 24.9 lacs,,faisalabad," Sitara Colony, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816401.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816415.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816385.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816409.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816400.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816421.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816384.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816388.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816382.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816413.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816422.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816424.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816391.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816426.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816423.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816427.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816407.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-none-premium-2-2017-102816425.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","78,000 km",Petrol,Automatic,Lahore,White,Imported,660 cc,Hatchback,"Jun 07, 2024",8810916,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Minor Touchups. Engine in good condition. Never got into accident. Original book of this car is also available. Complete original file is availble. Lifetime token tax paid. Price is flexible.
    
"
Changan Alsvin 1.5L DCT Lumiere 2022,PKR 42 lacs,,faisalabad," Sitara Sapna City, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816492.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816489.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816490.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816494.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816491.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816496.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816493.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816495.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816504.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816500.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816498.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816503.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816499.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816501.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816502.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816497.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816505.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/changan-alsvin-1-5l-dct-lumiere-2022-102816506.webp']","2022
","12,000 km",Petrol,Automatic,Punjab,Cosmic Red,Local,1500 cc,Sedan,"Jun 07, 2024",8810914,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Doctor used car.Lightweight allow rims . Lightweight allow rims . 100% maintained by dealership. Everything is in genuine condition . Complete original file is availble . All service history log maintained. Call/SMS in office hours only. Looking to sell the car urgently. All taxes paid.
    
"
Suzuki Alto VXR 2022,PKR 25 lacs,,faisalabad," Canal Road, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815158.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815159.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815160.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815161.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815162.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815163.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815164.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815165.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815166.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/suzuki-alto-vxr-2-2022-102815167.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","28,000 km",Petrol,Manual,Punjab,Solid White,Local,660 cc,Hatchback,"Jun 07, 2024",8810766,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' USB and Auxillary Cable']","
  Everything is in genuine condition. Original book is available as well. Complete service details available. In showroom condition
    
"
