title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda City 1.3 i-VTEC Prosmatec 2009,PKR 25 lacs,karachi," University Road, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986444.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986448.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986447.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986450.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986446.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986445.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986449.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986452.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986453.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-prosmatec-2009-102986451.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2009
","115,000 km",Petrol,Automatic,Karachi,Black,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2009-for-sale-in-karachi-8823675,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  inside original outside shower
    
"
Hyundai Tucson AWD A/T Ultimate 2021,PKR 67.5 lacs,karachi," Federal B. Area, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986288.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986285.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986282.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986281.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986286.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986287.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986291.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986284.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986289.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986283.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/hyundai-tucson-awd-a-t-ultimate-2021-102986290.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","49,000 km",Petrol,Automatic,Sindh,Black Diamond Metallic,Local,2000 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-karachi-8811136,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CoolBox', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Its 2020 AWD First onwer 100% orignal glass coated done Spotless condition reasonable price only calls
    
"
Daihatsu Mira X SA lll 2021,PKR 38 lacs,karachi, Karachi Sindh,"['https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690352.webp', 'https://cache1.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690349.webp', 'https://cache1.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432511.webp', 'https://cache2.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432507.webp', 'https://cache4.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432510.webp', 'https://cache2.pakwheels.com/ad_pictures/9543/daihatsu-mira-x-sa-lll-2021-95432509.webp', 'https://cache1.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690357.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690355.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690354.webp', 'https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690353.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690350.webp', 'https://cache2.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690351.webp', 'https://cache4.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690356.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690358.webp', 'https://cache3.pakwheels.com/ad_pictures/9669/daihatsu-mira-x-sa-lll-2021-96690359.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
",61 km,Petrol,Automatic,Un-Registered,Black,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-karachi-8295331,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  (FIXED PRICE )DAIHATSU MIRA XSA 3. 2021 BRANDNEW 6 AA GRADE ZERO METER PEARL BLACK
    
"
Toyota Prado TX Limited 2.7 2019,PKR 2.95 crore,karachi," DHA Defence, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986027.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986028.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986031.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986033.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986032.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986029.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986030.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986021.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986026.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986025.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986022.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986020.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986023.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prado-tx-limited-3-2019-102986024.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","30,000 km",Petrol,Automatic,Un-Registered,Super White,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2019-for-sale-in-karachi-8823640,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Brand New Land Cruiser Prado TX-L2019 Model 2024 Import Fresh Clear 5 Grade Verified Auction report low mileage full option USA PPF Done worth 5 lacs 5 Seater beige leather interior not a single scratch just like brand new 19 inch alloy wheels 
    
"
Suzuki Alto G 2012,PKR 18.75 lacs,karachi," Adamjee Nagar, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986149.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986136.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986130.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986137.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986131.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986132.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986133.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986135.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986134.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986139.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986140.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986143.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986142.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986141.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986138.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986145.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986144.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986146.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986148.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-g-4-2012-102986147.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","124,000 km",Petrol,Automatic,Karachi,Superia White,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-karachi-8823638,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  model 2012register 2015 Lightweight allow rims . Everything is in genuine condition . Petrol driven, CNG never installed .family used car, not a penny work required
    
"
Toyota Prius G Touring Selection 1.8 2013,PKR 46.5 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache4.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473077.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473080.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473072.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473070.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473069.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473075.webp', 'https://cache3.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473078.webp', 'https://cache2.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473076.webp', 'https://cache1.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473074.webp', 'https://cache4.pakwheels.com/ad_pictures/1024/toyota-prius-1-8g-touring-selection-2013-102473079.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","88,000 km",Hybrid,Automatic,Karachi,Silver Metallic,Imported,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2013-for-sale-in-karachi-8783989,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Prius 1.8 hybrid  Package: G-TouringModel: 2013 Registered: 2016  Abs & Battery perfect  Silver Color Prestige conditionAverage upto 21-24km/LCruise control, Climate control, Push start, Ev mode  Sports mode, Electric Powered seats etc.
    
"
Suzuki Alto VXL AGS 2022,PKR 27.25 lacs,karachi," Gulshan-e-Iqbal, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985742.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985740.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985739.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985741.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985738.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxl-2-2022-102985737.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","35,000 km",Petrol,Automatic,Karachi,Solid White,Local,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-karachi-8823618,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Alto 2022 VXL fully original everything in original condition 
    
"
Daihatsu Mira X SA lll 2021,PKR 38.25 lacs,karachi," Sindhi Muslim Society, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1021/daihatsu-mira-x-sa-lll-2021-102102760.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","15,000 km",Petrol,Automatic,Un-Registered,Silver,Imported,660 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-mira-2021-for-sale-in-karachi-8755856,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Auction sheet can be verified.
    
"
Honda City EXi S 2002,PKR 8.5 lacs,karachi," Gulshan-e-Maymar, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960668.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960670.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960661.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960664.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960659.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960666.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960671.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960662.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960669.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960667.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960677.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960675.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960679.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960676.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960680.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960681.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960682.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-exis-2002-102960683.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2002
","11,111 km",Petrol,Manual,Karachi,Silver,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2002-for-sale-in-karachi-8821566,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Honda city model 2002 excellent  EFI Engine . . engine changed and update on book condition,,capacity . 1300cc,,AC chilled, CNG/PETROL,,Music system,,Alloy rims,Tubeless tyres,,interior neat and clean outside shower, inside orignal no work required CPLC Cleared. Family use car.
    
"
Suzuki Cultus VXR 2007,PKR 8.25 lacs,karachi," Garden, Karachi Sindh","['https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960724.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960726.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960739.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960735.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960729.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960725.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960736.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960727.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960740.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxr-2007-102960743.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","1,111 km",Petrol,Manual,Karachi,Blue,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-karachi-8821578,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Windows']","
  suzuki cultus vxr non efi everything is in ok condition family used smooth car ac need services otherwise all ok car just buy and drive Complete original file is availble . Petrol driven,   Non accidental. Token tax is up to date. Need to sell the car urgently. price slightly negotiable contact me on whatsapp
    
"
Daihatsu Cuore CX Eco 2010,PKR 8.7 lacs,karachi," Sakhi Hasan, Karachi Sindh","['https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963918.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963931.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963920.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963917.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963916.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963919.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963914.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963915.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963921.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963924.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963933.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963935.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963932.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/daihatsu-cuore-coure-cx-2010-102963934.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2010
","1,234 km",Petrol,Manual,Karachi,Silver,Local,800 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/daihatsu-cuore-2010-for-sale-in-karachi-8821972,"[' AM/FM Radio', ' Air Conditioning']","
  cuore 2010 inside original outside shower power window RPM meter allowy rim A/C central locking full japni cuore kit installed good looking urgent sale first reasonable offer engine 100%  no any work required. contact only whatsapp. All original documents are complete  . Driven on petrol throughout . Just like a Zero Meter car. Non accidental. Price is flexible. Engine is good condition . Looking to sell the car urgently. All taxes paid.
    
"
Volkswagen Beetle 1500 1975,PKR 9 lacs,karachi, Karachi Sindh,"['https://cache2.pakwheels.com/ad_pictures/1007/volkswagen-beetle-1500-1975-100717437.webp', 'https://cache2.pakwheels.com/ad_pictures/1007/volkswagen-beetle-1500-1975-100718868.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241294.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241295.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241291.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241292.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241296.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/volkswagen-beetle-1500-1975-101241293.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1975
                        ","20,000 km",Petrol,Manual,Sindh,Red,Local,1500 cc,Coupe,"Jun 10, 2024",https://www.pakwheels.com/used-cars/volkswagen-beetle-1975-for-sale-in-karachi-8657858,[' AM/FM Radio'],"
  Immaculately restored 1975 Volkswagen Beetle (1303 model) left hand drive with a body-off restoration. Every aspect of this iconic car has been  restored, including the engine, suspension and interior with imported parts. Car has no problems, just buy and drive.  Price is slightly negotiable. 
    
"
Toyota Platz F 1.0 2003,PKR 12 lacs,karachi," Soldier Bazar, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985440.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985441.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985443.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985442.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985455.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985444.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985445.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985460.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985458.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985456.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985461.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-platz-f-1-0-2003-102985459.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2003
","92,200 km",Petrol,Automatic,Karachi,Dark Blue Mica Metallic,Imported,1000 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-platz-2003-for-sale-in-karachi-8823600,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Need to sell the car urgently. Price is slightly negotiable. All original documents are complete  .
    
"
Toyota Corolla XLi VVTi 2011,PKR 22.49 lacs,karachi," Jamshed Road, Karachi Sindh","['https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952885.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952886.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952883.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952890.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952881.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952889.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952888.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952882.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952891.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952887.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952894.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952896.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952893.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952897.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-xli-vvti-2011-102952895.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","12,345 km",Petrol,Manual,Karachi,White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-karachi-8821007,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Power Locks', ' Power Steering']","
  TOYOTA COROLLA XLI CONVERT TO GLI 1ST OWNER MODEL 2011 JUNEANDROID PANEL INSTALL INSIDE ORIGINAL OUTSIDE TOUCHUPRETURN FILE CPLC CLEARTAX PAID JUNE 20240310 ONE ONE NINE NINE 705
    
"
