title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Honda Civic Oriel 1.8 i-VTEC CVT 2018,PKR 51 lacs,multan," Askari Bypass, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592491.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592489.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592492.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592496.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592493.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592490.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592494.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2018-102592495.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","65,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 06, 2024",https://www.pakwheels.com/used-cars/honda-civic-2018-for-sale-in-multan-8793040,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Lightweight allow rims . 100% maintained by dealership. Everything is in genuine condition . Complete service details available. Call/SMS only during office hours please. Petrol driven, CNG never installed . Brand new tires installed. Will be sold to nearest offer. Token tax is up to date.contact on WIFI due to signal problem
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2020,PKR 58.75 lacs,multan, Multan Punjab,"['https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751678.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751679.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751680.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751692.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751696.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751704.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751705.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751707.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751712.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751713.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751714.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751716.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751726.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751739.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751752.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-corolla-altis-1-8-grande-automatic-2020-102751761.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","36,000 km",Petrol,Automatic,Islamabad,White,Local,1800 cc,Sedan,"Jun 06, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-multan-8805713,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
Everything is in genuine condition.As good as a brand new car.Price is slightly negotiable.No call/SMS will be answered after office hours.

"
Toyota Passo G 1.0 2007,PKR 18.26 lacs,multan," Kacheri Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1018/toyota-passo-1-0-g-2007-101813140.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748244.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748245.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748251.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748253.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748247.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748248.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748246.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748252.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748243.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748250.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748255.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748254.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/toyota-passo-1-0-g-2007-101748249.webp', 'https://cache4.pakwheels.com/ad_pictures/1018/toyota-passo-1-0-g-2007-101813139.webp', 'https://cache4.pakwheels.com/ad_pictures/1019/toyota-passo-1-0-g-2007-101926533.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","210,000 km",Petrol,Automatic,Sindh,Light Green,Imported,1000 cc,Hatchback,"Jun 06, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2007-for-sale-in-multan-8729584,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  It's Daihatsu Boon 2007/20122/3  pieces painted rest genuine.It's  perfectly maintained car.Auto retractable sporty side mirrorsSuspension fitEngine fitABS, Gear fitAC working.Expensive Alloy rims,Tyres more than 60%No rust.100% reliable Car.On my Name,Original File n smaert card Price is slightly negotiable. Family use k liye rakhnay wali gari he, commercial sale purchase walon ko faida nahi degi isliye mera aor apna qimti waqt mat waist karen.
    
"
Suzuki Alto VXR 2023,PKR 26.4 lacs,multan," Bosan Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750549.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750550.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750551.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750552.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750553.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750554.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750555.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750556.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750557.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-alto-vxr-2-2023-102750558.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2023
","13,159 km",Petrol,Manual,Un-Registered,Silky Silver,Local,660 cc,Hatchback,"Jun 06, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2023-for-sale-in-multan-8805611,"[' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Front Speakers', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' USB and Auxillary Cable']","
  Just like a Zero Meter car. All service history log maintained. Original return file is available
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2020,PKR 60 lacs,multan," Khanewal Road, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782508.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782515.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782504.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782506.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782510.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782518.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782513.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782519.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782522.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782523.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782516.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782517.webp', 'https://cache3.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782507.webp', 'https://cache2.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782509.webp', 'https://cache1.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782521.webp', 'https://cache4.pakwheels.com/ad_pictures/1017/honda-civic-oriel-1-8-i-vtec-cvt-2020-101782520.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2020
","50,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,Sedan,"Jun 06, 2024",https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-multan-8732024,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda civicFull option Ug2020 modelBrand new carGenuine milage No work requiredJust buy and drive
    
"
Toyota Land Cruiser VX Limited 4.2D 2001,PKR 70 lacs,multan," Vehari Road, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926251.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926247.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926256.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926254.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926260.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926249.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926250.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926252.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926257.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926262.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926259.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926263.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926267.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926268.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926265.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926266.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926269.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926270.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926271.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-land-cruiser-vx-limi-4-2d-2001-102926272.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2001
","138,000 km",Diesel,Automatic,Lahore,Silver,Imported,4200 cc,SUV,"Jun 09, 2024",https://www.pakwheels.com/used-cars/toyota-land-cruiser-2001-for-sale-in-multan-8818990,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Land Cruiser Grand4200cc Diesel2001 model2003 Import 2004 RegisteredLahore registeredGoldnen NumberAll original documents availableHeight ControlSuroof7 seaterHeated and cooled seatsElectric seatsCruiser controlFull optionTop of the line VariantEngine & suspension 10/10Interior Exterior Like a new scrathless and full lush condition cruiserBrand new condition
    
"
Suzuki Alto VXL AGS 2022,PKR 29 lacs,multan," Jalilabad, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1026/suzuki-alto-vxl-2-2022-102682881.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/suzuki-alto-vxl-2-2022-102682882.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/suzuki-alto-vxl-2-2022-102682888.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-alto-vxl-2-2022-102682887.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/suzuki-alto-vxl-2-2022-102682884.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","21,500 km",Petrol,Automatic,Punjab,Solid White,Local,660 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2022-for-sale-in-multan-8800195,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  First Owner Suzuki Maintained 2022 December Registered Bumper to Bumper Geniune New Tyres with Allow Rims 
    
"
Honda City 1.3 i-VTEC 2011,PKR 22.25 lacs,multan," New Multan, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924074.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924079.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924127.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924075.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924076.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924097.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924125.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924080.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924149.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924126.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924150.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924129.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924143.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924142.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924128.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2011-102924124.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","171,000 km",Petrol,Manual,Punjab,Modern Steel Metallic,Local,1300 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/honda-city-2011-for-sale-in-multan-8818871,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Alloy Rims. Original return file is available . Petrol driven, CNG never installed . Engine is replaced with a powerful one. Exchange is possible with other car . Never been into any accident. Price is slightly negotiable. All token taxes are paid to date. Looking to sell the car urgently.Roof degi bonda piller orginal side shower for fresh look not  potine colur
    
"
Suzuki Wagon R VXL 2019,PKR 20 lacs,multan," Abdali Road, Multan Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-wagon-r-vxl-2019-102923219.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","100,000 km",Petrol,Manual,Punjab,Solid White,Local,1000 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-multan-8818783,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Steering', ' Power Windows']","
  minor touching good condition home used car urgent for sale After Market Alloy rims. 100% maintained by dealership. 100% original .
    
"
Suzuki Bolan VX Euro II 2022,PKR 19.8 lacs,multan," Bosan Road, Multan Punjab","['https://cache2.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318857.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318859.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318854.webp', 'https://cache1.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318850.webp', 'https://cache2.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318853.webp', 'https://cache3.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318856.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318855.webp', 'https://cache3.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318851.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318865.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318860.webp', 'https://cache1.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318861.webp', 'https://cache1.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318863.webp', 'https://cache2.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318868.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318862.webp', 'https://cache2.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318866.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318867.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318869.webp', 'https://cache3.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318870.webp', 'https://cache4.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318872.webp', 'https://cache3.pakwheels.com/ad_pictures/1013/suzuki-bolan-vx-euro-ii-2-2022-101318871.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","13,000 km",Petrol,Manual,Punjab,White,Local,800 cc,Van,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-bolan-2022-for-sale-in-multan-8699614,"[' AM/FM Radio', ' Immobilizer Key']","
  wheel cup.  . safe  gaurd . 2 seats  . mates .
    
"
Suzuki Cultus VXL 2007,PKR 7 lacs,multan," Nag Shah, Multan Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxl-2-2007-102922592.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxl-2-2007-102922591.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/suzuki-cultus-vxl-2-2007-102922593.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","70,000 km",Petrol,Manual,Karachi,Silky Silver,Local,1000 cc,Hatchback,"Jun 09, 2024",https://www.pakwheels.com/used-cars/suzuki-cultus-2007-for-sale-in-multan-8818745,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' Cassette Player', ' Power Steering', ' Power Windows']","
  Average 26km/kg lpg on motorway.20km/ kg in cityThree cylinder engineChill Ac. Lightweight allow rims . Original return file is available . Need to sell the car urgently.
    
"
Hyundai Sonata 2.5 2022,PKR 1.02 crore,multan," Model Town, Multan Punjab","['https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300079.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300074.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300076.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300077.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300081.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300075.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300078.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300083.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300084.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300089.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300080.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300082.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300085.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300088.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300087.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300086.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300091.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300093.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300092.webp', 'https://cache1.pakwheels.com/ad_pictures/1023/hyundai-sonata-2-5-2-2022-102300094.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","11,000 km",Petrol,Automatic,Punjab,White,Local,2500 cc,Sedan,"Jun 09, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-multan-8770602,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  jst like brand new 0 meter also glass coted & heat cntrl paper install brand new mitchlen tyeres install wrth rs 2lac untouch sphare wheel price is aprox finl
    
"
