title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
Suzuki Alto VXR 2005,PKR 8.25 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache3.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668834.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668833.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668843.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668839.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668842.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668838.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668846.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668837.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/suzuki-alto-vxr-2-2005-102668847.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2005
","250,000 km",Petrol,Manual,Islamabad,Silver,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2005-for-sale-in-rawalpindi-8799099,"[' AM/FM Radio', ' Air Conditioning', ' Keyless Entry', ' Power Locks']","
  Alloy Rims. Original book not available  Smart card duplicate.own my name Lifetime token tax paid. Minor touchups . Never been into any accident. Need to sell the car urgently. Totally driven on petrol.
    
"
Toyota Vitz F 1.0 2011,PKR 27.95 lacs,rawalpindi," Sadiq Abad, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795014.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795020.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795017.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795016.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795018.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795012.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795013.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795024.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795026.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795029.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795022.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795023.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795021.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795027.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795025.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795028.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795030.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795031.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795033.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/toyota-vitz-1-0-f-2011-102795032.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","86,537 km",Petrol,Automatic,Islamabad,Silver,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2011-for-sale-in-rawalpindi-8809176,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  its vitz car for sale very neat &clean  almost total genuine  car only 2 piece minor spray 2011/2015 Islamabad registration Original documents smart card brand new Alloyrim with New tyres installed Chilled ACinterior &exterior very cleanonly serious people can contactno foolish offers
    
"
Toyota Prado TX Limited 2.7 2008,PKR 89 lacs,rawalpindi," Adiala Road, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629370.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629364.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629363.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629366.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629365.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629360.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629357.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629369.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629367.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629372.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629378.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629368.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629379.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629380.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629361.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629362.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629383.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629388.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629389.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629391.webp', 'https://cache2.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629385.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629384.webp', 'https://cache1.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629387.webp', 'https://cache3.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629390.webp', 'https://cache4.pakwheels.com/ad_pictures/9762/toyota-prado-tx-limited-3-2008-97629392.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2008
","253,000 km",Petrol,Automatic,Islamabad,Crystal Pearl,Imported,2700 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prado-2008-for-sale-in-rawalpindi-8444576,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota Prado 20052008 import and registeredIslamabad registeredTxl 2700 cc petrollBrand new tyresKept with extreme careLike brand new Each n everything is ganuine1 pieac repaintCan be seen at rawalpindi adyala road
    
"
Honda Vezel e-HEV Play 2023,PKR 1.49 crore,rawalpindi, Rawalpindi Punjab,"['https://cache1.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302899.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302903.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302898.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302906.webp', 'https://cache3.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978760.webp', 'https://cache3.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978763.webp', 'https://cache1.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978765.webp', 'https://cache4.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978766.webp', 'https://cache1.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978762.webp', 'https://cache2.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978767.webp', 'https://cache2.pakwheels.com/ad_pictures/9697/honda-vezel-e-hev-play-2023-96978772.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302900.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302905.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302901.webp', 'https://cache3.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302902.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302904.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302907.webp', 'https://cache4.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302909.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302910.webp', 'https://cache2.pakwheels.com/ad_pictures/1023/honda-vezel-e-hev-play-2023-102302908.webp']","2023
",750 km,Hybrid,Automatic,Un-Registered,White,Imported,1500 cc,Crossover,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-vezel-2023-for-sale-in-rawalpindi-8400373,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' CoolBox', ' Cruise Control', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Golden Opportunity for investorsThe Only ""S"" Grade Vezel2023  ModelPlay EditionTop of the line VariantUnbelievable Fuel EconomyReadily available on Very attractive price""Don't miss this opportunity""Seeing is believing
    
"
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,PKR 32.5 lacs,rawalpindi," Airport Housing Society, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893112.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893116.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893117.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893111.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893119.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893115.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893113.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893114.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893121.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893118.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893122.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893120.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893124.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-102893123.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","120,000 km",Petrol,Automatic,Lahore,Crystal Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-rawalpindi-8816533,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Honda Civic 2012 Rebirth total genuine only 1 peice touch inside also genuine & seal pack After Market Alloy rims. All original documents are complete  . Driven on petrol throughout . Never been into any accident. Fitted with new tires. Original Book is available. Engine is good condition . Urgently need to sellthe  car.
    
"
Toyota Passo G 1.0 2007,PKR 19.7 lacs,rawalpindi," Quaid-e-Azam Colony, Rawalpindi Punjab","['https://cache2.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559443.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559441.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559444.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559437.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559440.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559442.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559439.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559438.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559446.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559445.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559448.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/toyota-passo-1-0-g-2007-102559447.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2007
","12,000 km",Petrol,Automatic,Islamabad,White,Imported,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-passo-2007-for-sale-in-rawalpindi-8790639,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' CD Player', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Toyota PASSO Smart cardlife time tokens paid chill ACmodel 2007 . . registered 2012genuine air bags ABS Brakepower windows. . power mirrors EPS electric power steering Engine hissa gear guaranteed sb ok brand new tyres of 185/70/13Beautiful alloyrim 100 percent non accidental car kept with extraordinary care and maintained well in time pls bring ur own dentor or paintor or mechanic with u for ur satisfaction. i welcome himseeing is believing regards
    
"
Nissan Note 1.2E 2017,PKR 43 lacs,rawalpindi," Morgah, Rawalpindi Punjab","['https://cache1.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151938.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151939.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151946.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151940.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151941.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151942.webp', 'https://cache2.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607269.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607270.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607274.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607275.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102609922.webp', 'https://cache3.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102609923.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151974.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151973.webp', 'https://cache4.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151977.webp', 'https://cache1.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607276.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151985.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/nissan-note-1-2e-2017-102151993.webp', 'https://cache4.pakwheels.com/ad_pictures/1026/nissan-note-1-2e-2017-102607277.webp']","2017
","47,305 km",Hybrid,Automatic,Islamabad,Maroon,Imported,1200 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/nissan-note-2017-for-sale-in-rawalpindi-8754946,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  - PakWheels inspected car- Inspection report attached- Number plates available- 2nd Owner- Token Tax Paid- Manufacture 2017- Registered 2021- Documents available- 1 keys available
    
"
Honda Civic Oriel 1.8 i-VTEC CVT 2016,PKR 48.75 lacs,rawalpindi," Afshan Colony, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532527.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532535.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532530.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532526.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532529.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532528.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532538.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532532.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532534.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532533.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532536.webp', 'https://cache2.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532540.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532531.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532537.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532543.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532542.webp', 'https://cache4.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532539.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532541.webp', 'https://cache1.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532544.webp', 'https://cache3.pakwheels.com/ad_pictures/1025/honda-civic-oriel-1-8-i-vtec-cvt-2016-102532545.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2016
","132,000 km",Petrol,Automatic,Islamabad,Taffeta White,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-rawalpindi-8788384,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Assalam o Alaikum Brand new Full Option UG Honda Civic I'm 2nd Owner of this Car it's 2016 End Model Total Genuine bumper to bumper Original paint Islamabad Registered with 2 Digit vip numberSmart card with 2 originals keys Available Engine Suspension gear everything like brand new Chill freezing Ac brand new Dunlop Tyres installed spray wheel is Untouched Never used Car is Still Maintained by Honda Centre Bring your Experts for your Satisfaction only Serious persons contact me All Maintained Records Available
    
"
Toyota Prius 2014,PKR 47.5 lacs,rawalpindi," Askari 5, Rawalpindi Punjab","['https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932038.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932036.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932030.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932027.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932031.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932028.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932029.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932033.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932040.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932041.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932039.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932045.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932043.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932044.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932034.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932032.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-prius-2014-102932037.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2014
","125,000 km",Hybrid,Automatic,Islamabad,Black,Imported,1800 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-prius-2014-for-sale-in-rawalpindi-8819382,"[' ABS', ' Air Bags', ' Air Conditioning', ' Keyless Entry']","
  Toyota Prius 2014.Import 2017.Army officer used car.B2B Original NO touchups & NO repaintAuction Grade 4.Excellent ABS & Battery.22 - 25 Km/L fuel average.Brand new Tyres installed worth Rs 90000.All regular maintainence done in due time.Front & rear camera both working.Kept with Extreme care as a 2nd car.Transfer is compulsory.* Urgent sale.* Contact on Watsapp
    
"
Hyundai Santro Club 2003,PKR 11.25 lacs,rawalpindi," Satellite Town, Rawalpindi Punjab","['https://cache3.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847145.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847146.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847147.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847149.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847148.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847153.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847151.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847152.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847155.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847157.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847159.webp', 'https://cache1.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847160.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/hyundai-santro-club-2-2003-102847158.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2003
","120,000 km",Petrol,Manual,Punjab,Blue,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/hyundai-santro-2003-for-sale-in-rawalpindi-8813135,"[' Air Conditioning', ' Cassette Player']","
  Hyundai Centro Excellent condition & not accident 100% .Excellent & perfect engine water throughing.CNG working. Average 17-18Excellent AC working like new.power steering install (japnies)power windows perfect tyrebacklight camera installed Led with excellent speakers. Only outside Shalwar due to good look as car was parked 13 year's at home.over all car is perfect 100% .original documents and all dues update.original number plates.everything perfect. price is final and don't less offer only a single penny. transfer is mandatory. car can be checked 02:00 to 06:00 PM only.
    
"
Toyota Yaris Hatchback 2020,PKR 46.5 lacs,rawalpindi, Rawalpindi Punjab,"['https://cache3.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310932.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310933.webp', 'https://cache3.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310934.webp', 'https://cache3.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310935.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310936.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310937.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310939.webp', 'https://cache2.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310940.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310941.webp', 'https://cache2.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310973.webp', 'https://cache2.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310974.webp', 'https://cache1.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310975.webp', 'https://cache1.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310982.webp', 'https://cache4.pakwheels.com/ad_pictures/9631/toyota-yaris-hatchback-2020-96310987.webp']","2020
","50,137 km",Petrol,Automatic,Un-Registered,White,Imported,1000 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-hatchback-2020-for-sale-in-rawalpindi-8356030,['not listed'],"
  Toyota Yaris x push start2020 model4 grade auction sheetPearl white colorFeb 2024 importFresh cleared

"
