title,price,city,location,images,modelyear,millage,fueltype,transmission,registeredin,color,assembly,enginecapacity,bodytype,lastupdated,adref,carfeatures,sellercomments
BAIC BJ40 Plus Honorable Edition 2022,PKR 89 lacs,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960957.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960959.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960966.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960979.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960982.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960983.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960984.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960985.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/baic-bj40-plus-honorable-edition-2022-102960986.webp']","2022
","33,500 km",Petrol,Automatic,Punjab,White,Local,2000 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/baic-bj40-plus-2022-for-sale-in-faisalabad-8821572,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  BJ 40 Honourable EditionModel. 22/23Punjab Reg.Total genuine.Milage 33500 Km.First Owner.Demand. 89 Lac
    
"
Honda City Aspire 1.5 i-VTEC 2018,PKR 33.9 lacs,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960243.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960262.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960188.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960191.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960254.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960212.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960256.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-aspire-2-2018-102960258.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2018
","95,000 km",Petrol,Manual,Lahore,Taffeta White,Local,1500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-faisalabad-8821528,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  Half fender shower baqi total genuine price is al most final
    
"
Honda City 1.5L ASPIRE CVT 2021,PKR 45.9 lacs,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1018/honda-city-1-5l-aspire-cvt-2021-101885785.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","48,000 km",Petrol,Automatic,Punjab,White,Local,1500 cc,Compact sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2021-for-sale-in-faisalabad-8739450,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  it is 2021 Model2022 Punjab RegisteredBio-Matric on SpotSpare wheels still not usedkept with Extra careno foolish Offer please...only Seeious buyers
    
"
Suzuki Mehran VXR Euro II 2017,PKR 13.7 lacs,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788830.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788839.webp', 'https://cache2.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788834.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788829.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788835.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788833.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788828.webp', 'https://cache4.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788836.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788831.webp', 'https://cache1.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788838.webp', 'https://cache3.pakwheels.com/ad_pictures/1027/suzuki-mehran-vxr-euro-ii-2017-102788832.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","32,000 km",Petrol,Manual,Lahore,Graphite Grey,Local,796 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-faisalabad-8808652,"[' AM/FM Radio', ' Air Conditioning', ' CD Player', ' Immobilizer Key']","
  its mehran 2017 model bumper to bumper geniun untouch car recently mew tyres installed expensive alloy wheels serva brakes installed and much more gidt for mehran lovers chilled AC
    
"
Suzuki Alto VXR 2007,PKR 8 lacs,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218532.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218534.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218542.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218535.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218540.webp', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218538.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218565.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218555.webp', 'https://cache1.pakwheels.com/ad_pictures/1021/suzuki-alto-vxr-2-2007-102107040.jpg', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218559.webp', 'https://cache2.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218553.webp', 'https://cache2.pakwheels.com/ad_pictures/1021/suzuki-alto-vxr-2-2007-102107037.jpg', 'https://cache3.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218562.webp', 'https://cache3.pakwheels.com/ad_pictures/1021/suzuki-alto-vxr-2-2007-102107021.jpg', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218567.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218568.webp', 'https://cache1.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218564.webp', 'https://cache4.pakwheels.com/ad_pictures/1022/suzuki-alto-vxr-2-2007-102218572.webp']","2007
","111,492 km",Petrol,Manual,Karachi,Blue,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2007-for-sale-in-faisalabad-8764347,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' DVD Player', ' Keyless Entry', ' Power Locks']","
  - Located in Faisalabad- PakWheels inspected car- Inspection report attached- Number plates available- 3rd Owner- Token Tax Paid- Manufacture 2007- Registered 2007- Documents available- 2 keys available
    
"
Suzuki Alto VXR 2012,PKR 11.5 lacs,faisalabad," Dhudi Wala, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/suzuki-alto-vxr-2-2012-102957254.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","100,000 km",Petrol,Manual,Faisalabad,Blue,Local,1000 cc,Hatchback,"Jun 10, 2024",https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-faisalabad-8821339,"[' AM/FM Radio', ' Air Conditioning', ' Alloy Rims']","
  Alloy Rims Tyre 80% Minor Shower Original return file is available . Petrol driven, CNG never installed . Token tax paid for life. Paint touchups in a few places. Never got into accident. Will be sold to nearest offer. Looking to sell the car urgently. Biometric Available
    
"
Toyota Corolla Altis Grande CVT-i 1.8 2019,PKR 53.75 lacs,faisalabad, Faisalabad Punjab,"['https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957468.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957474.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957473.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957475.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957470.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957471.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957469.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2019-102957472.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2019
","83,000 km",Petrol,Automatic,Lahore,Super white,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-faisalabad-8821337,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Model:2019Total genuine!!Not a single fault!Just buy and drive!!

"
Toyota Corolla Altis Grande CVT-i 1.8 2017,PKR 47.5 lacs,faisalabad," Ismail Road, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957314.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957310.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957316.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957313.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957317.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957315.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957318.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957312.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957320.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957311.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-corolla-altis-1-8-grande-automatic-2017-102957319.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2017
","100,500 km",Petrol,Automatic,Islamabad,Attitude Black,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-faisalabad-8821321,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  New Shape Model 2017/18 X bumpers 3 piece touch 
    
"
Toyota Yaris ATIV CVT 1.3 2021,PKR 37.5 lacs,faisalabad," Manawala, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956271.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956274.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956273.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956272.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956276.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956270.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956275.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-yaris-ativ-cvt-1-3-2021-102956269.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2021
","95,000 km",Petrol,Automatic,Punjab,Super White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-faisalabad-8821252,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  (Tow dor  shower bonet tuch nor axdent totel sel by sel gari)Original return file is available . Totally driven on petrol. Willing to exchange with another car. Never got into accident. All taxes paid. Need to sell the car urgently.
    
"
Honda City i-DSI 2006,PKR 15.95 lacs,faisalabad," Millat Road, Faisalabad Punjab","['https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-dsi-2006-102956233.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2006-102853075.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2006-102853080.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2006-102853078.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2006-102853079.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-city-i-dsi-2006-102853077.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2006
","246,000 km",Petrol,Manual,Punjab,White,Imported,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-faisalabad-8813553,"[' AM/FM Radio', ' Air Conditioning', ' Cassette Player', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  On my Name Good Fuel averageNew EngineChat Bonat genuine, Sides shower Price little bit NegotiableComplete Documents Call for Details
    
"
Hyundai Sonata 2.5 2022,PKR 1.03 crore,faisalabad, Faisalabad Punjab,"['https://cache3.pakwheels.com/ad_pictures/1014/hyundai-sonata-2-5-2-2022-101472403.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/hyundai-sonata-2-5-2-2022-101472405.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/hyundai-sonata-2-5-2-2022-101472407.webp', 'https://cache3.pakwheels.com/ad_pictures/1014/hyundai-sonata-2-5-2-2022-101472408.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2022
","8,800 km",Petrol,Automatic,Islamabad,Silver,Local,2500 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/hyundai-sonata-2022-for-sale-in-faisalabad-8710333,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' Cruise Control', ' Immobilizer Key', ' Keyless Entry', ' Navigation System', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  Everything is in genuine condition. As good as a brand new car. Authorized dealership maintained. All service history log maintained. Alloy Rims. Original book is available as well. All token taxes are paid to date. Serious buyers may contact.
    
"
Honda Civic VTi Oriel 1.8 i-VTEC 2011,PKR 23.5 lacs,faisalabad," Gatwala Chowk, Faisalabad Punjab","['https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853024.webp', 'https://cache4.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853037.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853020.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853038.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853021.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853023.webp', 'https://cache3.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853039.webp', 'https://cache2.pakwheels.com/ad_pictures/1028/honda-civic-vti-1-8-i-vtec-oriel-2011-102853022.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2011
","196,000 km",Petrol,Manual,Punjab,Modern Steel Metallic,Local,1800 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-faisalabad-8813548,"[' ABS', ' AM/FM Radio', ' Air Bags', ' Air Conditioning', ' Alloy Rims', ' CD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  New tyres, total shower from Toyota only for fresh look, non accidental, no work required,  10/10 mechanically. Original return file is available . Token tax is up to date.
    
"
Toyota Surf SSR-G 3.0D 1991,PKR 23 lacs,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244380.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244371.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244376.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244374.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244377.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244383.webp', 'https://cache1.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244375.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244379.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244373.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244385.webp', 'https://cache2.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244388.webp', 'https://cache3.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244382.webp', 'https://cache4.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548801.webp', 'https://cache1.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548797.webp', 'https://cache4.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548787.webp', 'https://cache3.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548790.webp', 'https://cache1.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548793.webp', 'https://cache3.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548796.webp', 'https://cache1.pakwheels.com/ad_pictures/7954/toyota-surf-ssr-g-3-0d-1991-79548794.webp', 'https://cache4.pakwheels.com/ad_pictures/1012/toyota-surf-ssr-g-3-0d-1991-101244476.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","1991
","110,000 km",Diesel,Manual,Multan,Maroon,Imported,2800 cc,SUV,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-surf-1991-for-sale-in-faisalabad-7152106,"[' Air Conditioning', ' Alloy Rims', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows', ' Sun Roof']","
  registration in 022engine 3.L    .. average 11km/litermanual transmissionrust free sunroof16 inch alloy rims 4×4 workingsunroof but not working conditiontyre profile 265/75/16MD comforser brand new tyres 10/10everything is working conditionARB style bumper installed,free wheeling hub's installed2 inches lifted on suspension original active snorkel installedAll token taxes are paid to date.NO WORK REQUIRED only serious buyers  contacts on whats app0 3 1 1  1 6 0 3 5 3 9All documents are clear wit biometric
    
"
Toyota Vitz 2012,PKR 23 lacs,faisalabad," Ghulam Muhammad Abad, Faisalabad Punjab","['https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954021.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954023.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954020.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954037.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954034.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954022.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954030.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954029.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954025.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954024.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/toyota-vitz-2012-102954028.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2012
","145,999 km",Petrol,Automatic,Islamabad,Grey,Imported,1300 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-vitz-2012-for-sale-in-faisalabad-8821081,['not listed'],"
  2008 company and 2012 importedBumper ke ilawa 70% percent original color
    
"
Toyota Premio 2003,PKR 30 lacs,faisalabad, Faisalabad Punjab,"['https://cache4.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039011.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039022.webp', 'https://cache3.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039031.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039034.webp', 'https://cache4.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039040.webp', 'https://cache1.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039041.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039043.webp', 'https://cache2.pakwheels.com/ad_pictures/1010/toyota-premio-2003-101039047.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2003
","140,000 km",Petrol,Automatic,Islamabad,Black,Local,1800 cc,N/A,"Jun 10, 2024",https://www.pakwheels.com/used-cars/toyota-premio-2003-for-sale-in-faisalabad-8680302,['not listed'],"
  Model. 03/06Alloy Rims.Neat and Clean Car.Islamabad Number.Just buy and Drive.Location. 204 Chak RB Faisalabad.Only Serious Can Contact.
    
"
Honda City 1.3 i-VTEC 2013,PKR 24.4 lacs,faisalabad, Faisalabad Punjab,"['https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953182.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953189.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953185.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953186.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953183.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953188.webp', 'https://cache1.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953184.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953187.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953193.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953194.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953190.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953191.webp', 'https://cache2.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953192.webp', 'https://cache4.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953196.webp', 'https://cache3.pakwheels.com/ad_pictures/1029/honda-city-i-vtec-2-2013-102953195.webp', 'https://wsa1.pakwheels.com/assets/pw-inspection-galary-pitch-14aa6aa9f784fc116bb9c547ba498541.png']","2013
","176,000 km",Petrol,Manual,Multan,Taffeta White,Local,1300 cc,Sedan,"Jun 10, 2024",https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-faisalabad-8821009,"[' ABS', ' AM/FM Radio', ' Air Conditioning', ' CD Player', ' DVD Player', ' Immobilizer Key', ' Keyless Entry', ' Power Locks', ' Power Mirrors', ' Power Steering', ' Power Windows']","
  minor touching. Non accident. home used. engine suspension AC ok. biometric on the spot. on my own name. There is no fault in car just need to replace an automatic car like vitz 14-15 city 14-16car can be seen at Sitara gold city satyana road. the price is Al most Finalplease contact on WhatsApp only
    
"
